company_code,year,oil_production_barrels,gas_production_mcf,coal_production_tons,flared_gas_mcf,carbon_capture_tons,scope1_emissions_tons
229,1991,10271239.217776975,21720976.16824854,287740.5159237563,3626655.0943044256,135988.52984761106,6627466.7648012135
676,1999,9656319.215591371,14457326.197848812,323021.4814651298,4549896.854003707,497066.5373529476,5517001.596259716
227,2004,14996696.431230338,29203508.774366666,144431.99522180518,9863931.591036914,240310.23945953645,8773231.304973189
659,2019,8887646.5211691,23739219.09973689,112910.53824977281,7837589.22160552,131122.55333902017,5701372.732242762
532,2006,8869990.592543088,29482477.72692212,353952.6245867033,4934620.564645199,307969.7347561868,6079968.01951795
441,1993,10035817.774144603,26977977.948231336,335782.74151091214,5806735.331798578,218016.13385236106,6438512.187789799
402,1996,6903031.102712298,19660548.303810813,61339.228176982506,6632041.1928060865,429154.0632240463,4202494.560302901
47,2020,13763044.229591578,23391262.953082874,119320.69155083541,5489564.994896591,3989.571683789994,8038079.663036007
233,2023,10722677.888644485,26242143.910786003,473287.8932351051,4704580.288994597,498388.30435061466,7169350.278029688
305,1995,6921076.391994224,21563569.633252464,152088.7127657739,4234147.391437249,33156.220682599545,4931414.51191044
526,2023,12934415.913721323,11229750.019364383,12915.755159690845,2520834.707364253,268561.84319401387,6273980.753813638
143,2004,5343321.711428532,19408926.277472623,31891.025413040898,9762590.141259521,348699.994965959,3584693.2285193102
415,2003,14825642.005854273,12611466.615732798,387747.3984749667,1822714.3381445506,274915.10037301265,7558682.3894422045
513,1995,13651493.347713713,24296935.50420341,378577.84228275256,6409201.530074733,150386.87956037978,8304860.6577290045
373,2021,10796394.555340199,23612578.312752042,190913.63471693234,9636422.00168508,427716.3845928877,6445995.16452311
566,1992,6112956.6275706645,29858163.84104227,76600.38822221976,4374384.553569818,215211.5153751577,4582062.1176242
886,1992,7152727.7328967145,22576196.035882153,249052.60845912353,3271792.1474050544,150350.67106827992,4748944.901006679
259,2011,7794351.703135632,26002758.847678833,165944.32761023263,9599706.818299439,384166.8505449268,5599956.188150593
656,2011,7410317.37903611,15365757.017776651,186984.17394858802,8215653.995159118,72927.93399719533,5127838.775604048
471,1999,9975200.104534458,16800482.705919594,130492.6770439816,6895225.318274994,102504.52431203994,5593843.016710617
953,1992,14445603.702671478,28340485.047556747,31428.9563547292,6507895.843105942,126384.88298778866,8031268.923201379
971,2001,9441725.847678106,25103845.1925149,395579.63842110016,4241135.097947454,217440.48875825133,6698637.320765762
12,2018,11615645.681734055,23105383.495952755,309110.41241492634,6771873.683989247,10168.15347925093,7179572.237832959
330,2006,11885832.05978823,15080553.851660805,417317.56188479403,7525228.809284877,495887.8260542347,7057269.816433169
736,1996,13715807.252544828,23971558.574503303,251600.98869179626,1285578.789005218,300075.47643747285,7758810.341784119
784,2002,5338212.875715192,27735272.900839027,492493.3195525517,2059210.3713615353,485359.7201053704,4538350.455398534
968,1991,9043300.593475422,14615953.097893128,481262.45470230264,3835993.7929482954,403726.63250514027,5425615.78104965
358,1993,12847351.140860993,24122478.958316464,135891.7435482711,3908155.752516929,67154.99823637,7454660.707224147
972,1999,13148670.149654463,17873879.067950174,193488.46176729555,9104643.410307975,104534.02755347225,7633048.543252681
408,2013,14273326.151740111,12375348.2588124,376354.7064853798,7160548.589649259,17224.63936004476,8281243.127723024
668,2006,12027943.598180022,25269213.530673638,388301.7309888879,4361540.336307494,416895.23873014277,7099518.477119184
373,1995,7451539.461047435,13342735.783686727,455349.56812011177,8282819.374201442,296728.80704739457,5317882.260642059
8,2008,10056657.430843782,15057925.469807427,326316.91680112673,3908753.843239333,107532.52511979295,6105614.969827316
122,1994,5323452.879188975,25658840.817573845,237560.4884566035,9916805.349541927,485042.399841604,4357755.448027984
348,2021,11469283.410982467,24842655.71249275,188825.77482732633,8034578.273637336,368369.4874533992,7049008.033067898
676,1999,10542952.115087567,15083661.3208879,209589.27569851116,8275510.253453567,352759.41271571215,5948534.661441878
90,1998,11668362.80761293,28819292.286927346,425202.5755286712,3348752.8578872904,133496.94798864954,7591028.422095199
648,2016,14301405.533875955,14305704.501543831,490004.4218036973,2305304.4241683707,156686.8152803253,8162087.349631817
698,2002,11872766.117204316,29872444.299280647,25954.592459982494,4505851.425863399,333989.42081958853,7018131.210553918
316,2008,8204499.303747612,24757997.439028792,290122.3315202203,4008121.7544033593,296775.82419944386,5447697.710869734
178,2010,6987366.638701567,17850153.811028052,260026.98603050422,7928489.260783927,323641.7715675966,4744530.088843508
540,2013,13546362.068186548,12606984.13324968,188071.13742402516,2568593.078016935,439411.3910731164,6534250.9969832115
732,1993,6943321.432737606,16410199.103192274,425788.2215130871,5747196.565483995,80200.46158504313,5294295.150066096
869,2013,6616095.805953639,13874770.229300974,287871.5084474605,6653739.698397306,58166.70866518825,4591628.312233491
41,2024,7066120.806809758,22436791.729880385,156558.03111676397,4466489.372910678,282316.5795014821,4716249.015231028
740,1992,10088408.481305066,17137103.062759135,222052.01916855012,2805465.816032644,250077.87086140094,5533550.392401694
704,1993,6241874.431594568,15900145.224877141,178401.7786919441,9061001.199122725,201434.9436168154,4228533.462556926
923,2024,14381183.305967022,25142663.834367443,215042.80385805585,2249560.4114465592,452356.3786556805,7533877.058680882
502,2020,14662537.072400896,14611988.697003663,35632.89517197732,3734239.36586532,279190.12816416885,7325614.226534858
959,2014,14738018.532829989,21737786.348510094,55957.908108460855,7809106.413926935,283625.6869270428,7514389.039600602
145,2002,5391248.048197198,13891921.856470913,311845.8416518049,6447803.7728080675,183214.65859817565,3951165.338581101
201,1993,14461975.264800318,24295972.15466191,342034.1886982192,7575809.942825319,172035.9179999321,8674636.076252166
929,2003,14974149.326174252,22502429.675051935,318310.20763348223,8278899.677107789,493802.2226319812,8104322.583466493
724,2002,14424291.093454871,25963070.30354062,381537.69869860285,9058535.987224389,311536.3835956086,8360475.285753019
461,2016,11709389.057627061,11369941.49525358,471767.0107388703,3741085.1386457677,412557.8383283253,6767263.978768568
732,1995,12012301.524085008,14202108.99010043,430309.1534463276,5268746.442599174,223729.07661884322,7181017.521261955
752,2006,6222529.398734476,13089207.211069314,209254.7896856217,7194791.292662231,95927.15253015488,4032901.1194572537
925,2025,13742970.770749625,13811224.805714732,108771.56846063767,8152710.97427753,162420.4965782392,6926464.429526481
909,2024,5596395.846287715,12060281.582761014,155926.10580062566,6200350.87503654,173063.6335657297,3544147.2699624863
558,2006,8177305.466176398,21241638.02872146,293870.7439726461,5623733.601609874,282456.26246425405,5674421.106912295
547,1991,14911516.45148187,21868628.14101109,428104.1672287835,7225871.910264884,77307.84184973426,9157112.861650271
253,2002,9223278.791029952,26869795.111880206,350862.06175377354,4438260.918404095,193509.06059492816,6561111.806372885
390,1991,6311562.239652587,18354763.528875254,271506.5523845338,9043338.665490415,50288.587810461635,5002734.027435111
594,2017,14692946.6204908,20647694.26148895,300939.17978001724,2909970.419679355,248265.19425125187,8503435.251658667
883,2015,14841396.47041736,29826081.18822222,264130.6068641522,8956037.88989035,473712.21336326346,9108759.742275989
256,2011,6870426.852387143,20636901.66718358,485813.75566481496,6792550.297957603,169466.83744808767,5282393.739721491
709,1992,13648038.087401709,21471521.75504032,408045.72612778016,6405926.088981996,24856.225213656548,8006421.338697587
815,2024,8904233.261938918,29918348.29754768,390638.6077005743,5229593.77103817,304380.2600153559,6428518.011307243
921,2001,8813684.644867145,29882587.628995452,258664.493431866,2392714.3842463065,317364.8348269024,5742260.021594673
450,2013,7626976.318969017,18480608.911945738,165904.72878477065,8784407.263332535,239784.8545176125,4981868.021588544
10,1994,5447102.745548965,22698936.59205929,9757.047168880263,1472805.6255973738,198429.7941971716,3339786.937804737
824,2009,7680089.836852236,19616050.15674506,21715.01217985994,3429691.002528978,446332.3002951364,4346160.209721933
798,2002,5537769.05333052,24414309.033144005,15118.962581222417,1987360.7227422255,469218.5916320765,3480283.3332168004
242,2001,14243720.463599633,28767730.42266783,490238.38338886265,1961517.8071102905,336580.7913495624,8730226.484997932
251,2002,11617206.723927286,16193186.167465465,57241.169233945235,4513804.886821829,250612.4872665736,6012076.474646195
877,1999,13866226.500163915,26377503.408778824,71059.42648790403,2443831.2413079278,33773.85105009295,7653178.916314731
5,2022,12172906.814705707,23096978.655519605,242074.99372905,6232472.074492865,150519.07675448433,7395343.906664153
119,2005,6312868.710826392,15603696.025484346,240700.58344657946,6644430.456757943,142545.87232868388,4435022.637598313
801,2024,14405815.36735298,25945993.163639873,459986.88364253455,8938843.546754092,29121.24811113753,9236326.030424094
374,1992,13998930.536327671,18542660.383951433,36766.36583646153,3697011.3388601295,421681.5483331578,7036817.231178716
65,1994,8480760.779010357,12407943.509625899,478619.58257834933,3782605.4506385704,433523.8031803057,5447355.991029716
146,2015,6115333.403516765,29868327.145516187,108195.11917050445,3217318.5233860705,456185.44172408414,4310577.330990353
224,2000,12041547.507888738,18512926.659446377,485076.90465241653,8036292.987564088,370904.6552792671,7420052.554527292
239,1996,12283613.027367225,20831050.94752323,270662.0494013079,4852540.721679025,355256.9850170015,6959241.668385413
177,1999,13968290.44840707,26159234.61527521,326006.37296551507,5971798.120172434,238913.25474109076,8018012.692585064
779,2023,5526557.594510799,29217522.70239867,157864.3863303236,4371557.601464975,428698.9688209704,4146680.7330526607
853,1992,6417038.380273718,27457756.999206312,305911.9755497976,2411316.3652596176,255067.28288611025,5036373.416675536
282,1997,10982487.928791823,20501064.156031333,355414.8899496989,1922767.3793893536,14820.554368325245,6523003.140727853
63,2020,11191315.508700825,20913921.510662306,5185.083646152777,8814461.19690971,292455.18539344333,5990106.902994546
217,2000,5336096.623150063,15617738.732193258,17114.212590851996,3389335.1349215466,195228.79557172634,3298049.7350247875
854,1996,8969320.510616584,19256057.563181676,493238.50596914964,9474579.239959512,260648.97437279543,6481298.552867886
827,1991,10841617.31276049,28936777.643502947,228778.5524464077,9525640.971519576,220353.04809038088,7269979.622433827
795,1995,12379113.331517339,24538818.878773123,467908.7627182773,5310294.014556625,248399.09705566254,7747349.290084058
689,2021,8161506.9177832855,10237539.814830659,364948.8084083343,9627294.03881716,54286.36340900317,5491840.219615334
461,2009,9839034.930218413,12330135.63645482,186484.15398369267,1256384.9472137187,7266.600901761566,5572999.739025538
929,2023,13140548.723120093,28476225.399157103,75421.00232926491,1824855.2177087073,170093.70133252273,7591219.424293446
610,2005,14538950.638977405,26974386.578552283,489075.86652510596,3189787.1195339155,127269.43744447632,9421730.077416318
105,2014,7303146.753898455,19723289.314967938,292248.12854919356,2882740.6147960294,125028.85741964908,5158916.586556719
99,2001,7530422.058198962,22339565.61734517,96178.31168424994,3273740.607158408,468547.6120604512,4221882.178652164
511,1996,14398181.874338755,15792920.207614498,340826.49014737346,5070648.973953491,409492.51921286853,7668810.21204771
385,2006,8959111.507626835,25856615.042008482,46024.25491516893,1566292.1799779641,6685.431020213572,5586698.318252524
405,2000,12183483.245207427,22066348.9377888,434018.63987007976,5998494.553285133,4359.605203929473,7806497.660563907
823,1995,11122652.287298761,23896514.109118305,45068.67362766947,3785088.0256953714,388449.96246062656,5986146.028424024
518,2012,7855876.797940563,17498196.76017996,118097.17914558448,1643927.7893057722,492430.29036554444,4348707.185051874
476,2016,11535622.219580248,18608760.13022961,45715.40271368768,7778883.420151664,232603.17977346727,6524116.572663298
977,1995,11555659.009569734,14153641.659289137,51893.6084247329,6880867.923359176,216564.88240786133,6235822.861479985
709,1991,10924431.854090761,28961050.858417436,261917.0768295913,8140870.584697565,137912.26257369498,7161094.657296608
863,2011,5996608.248495129,28931140.40773149,343494.90127969615,9453105.625118036,333316.870424396,5091087.677745299
645,2009,14951718.223740377,26355024.944798082,394240.8916729768,6271887.194668741,235824.70563652992,8851673.049290406
870,2014,9004164.611708274,28711102.38398368,347527.6448010467,8080444.021180322,83759.35432587855,6826844.115860168
771,2004,11382509.853969889,23306561.051607575,181744.90601803546,2792644.375409776,240687.32634139073,6445868.034681954
437,2018,13857616.941126192,14693037.386061497,278643.8935235266,4693302.601976264,188185.50587694265,7206881.180937725
23,1997,9232884.884198364,25204210.443849824,463832.0372141153,5770638.887460523,444902.95656836126,6584329.678275761
997,2022,12739250.568055484,16505524.184834048,193788.30787702784,5870924.254036528,385793.3050565133,6522361.569199484
565,2011,14718244.24679406,18809633.78596828,126202.18451406184,7465035.821024605,350623.7212011866,8142217.29339982
677,1994,8589347.602530483,15487003.277107395,259659.6777804602,8163469.231139117,163580.11157588448,5704141.03574695
714,2007,9052695.702327367,18472438.354425393,148667.605921049,7001676.341146144,69807.69098116913,5868235.304714076
458,2019,14055760.589965686,23586347.3131339,130908.52598093793,1425209.4041378463,432339.4920805325,7541297.42104455
